SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
46138,8,2012-04-02T00:00:00.000Z,2012-04-14T00:00:00.000Z,2012-04-09T00:00:00.000Z,5,true,SO46138,,10-4030-013405,13405,,7,15545,15545,1,16260,635233Vi84088,,3578.27,286.2616,89.4568,3953.9884,,{09F4C89C-E1D9-43DB-A68B-434CDB5BBC1D},2012-04-09T00:00:00.000Z
46190,8,2012-04-10T00:00:00.000Z,2012-04-22T00:00:00.000Z,2012-04-17T00:00:00.000Z,5,true,SO46190,,10-4030-015653,15653,,10,20912,20912,1,12398,535226Vi64095,3840,3578.27,286.2616,89.4568,3953.9884,,{42F58C74-7A7A-4B2D-98D8-BF3156B17EB5},2012-04-17T00:00:00.000Z
46440,8,2012-05-07T00:00:00.000Z,2012-05-19T00:00:00.000Z,2012-05-14T00:00:00.000Z,5,true,SO46440,,10-4030-020621,20621,,9,19701,19701,1,14073,334206Vi72983,4132,3578.27,286.2616,89.4568,3953.9884,,{882E8430-45BD-4241-95C6-71A4FFC3A637},2012-05-14T00:00:00.000Z
46742,8,2012-06-06T00:00:00.000Z,2012-06-18T00:00:00.000Z,2012-06-13T00:00:00.000Z,5,true,SO46742,,10-4030-020206,20206,,6,28397,28397,1,876,333388Vi4455,4464,2049.0982,163.9279,51.2275,2264.2536,,{0779DCA1-1788-4394-AA4E-D387C81205CF},2012-06-13T00:00:00.000Z
47055,8,2012-06-30T00:00:00.000Z,2012-07-12T00:00:00.000Z,2012-07-07T00:00:00.000Z,5,false,SO47055,PO7453164163,10-4020-000108,29947,275,2,766,766,5,7380,58467Vi38263,,46021.1798,4699.8245,1468.6951,52189.6994,,{C3DF6569-172A-43FB-898C-54DF135488D5},2012-07-07T00:00:00.000Z
47151,8,2012-07-10T00:00:00.000Z,2012-07-22T00:00:00.000Z,2012-07-17T00:00:00.000Z,5,true,SO47151,,10-4030-025363,25363,,6,17323,17323,1,3242,733086Vi17046,4838,2443.35,195.468,61.0838,2699.9018,,{C49E1493-6FFE-45CB-B3DC-62D2328921C9},2012-07-17T00:00:00.000Z
47498,8,2012-08-07T00:00:00.000Z,2012-08-19T00:00:00.000Z,2012-08-14T00:00:00.000Z,5,true,SO47498,,10-4030-027071,27071,,6,27473,27473,1,12772,833689Vi66047,5146,782.99,62.6392,19.5748,865.204,,{9885F32D-7EA1-4A25-B043-C304890B4FDB},2012-08-14T00:00:00.000Z
47535,8,2012-08-12T00:00:00.000Z,2012-08-24T00:00:00.000Z,2012-08-19T00:00:00.000Z,5,true,SO47535,,10-4030-014083,14083,,1,26193,26193,1,5216,131961Vi27282,,1000.4375,80.035,25.0109,1105.4834,,{11252E8C-B18D-4D14-9E1C-0267A8EE77C1},2012-08-19T00:00:00.000Z
47614,8,2012-08-23T00:00:00.000Z,2012-09-04T00:00:00.000Z,2012-08-30T00:00:00.000Z,5,true,SO47614,,10-4030-015302,15302,,4,20790,20790,1,13974,933678Vi72466,,782.99,62.6392,19.5748,865.204,,{332BB883-D69E-4FD0-824F-64EEC273719E},2012-08-30T00:00:00.000Z
48183,8,2012-10-15T00:00:00.000Z,2012-10-27T00:00:00.000Z,2012-10-22T00:00:00.000Z,5,true,SO48183,,10-4030-022583,22583,,9,24883,24883,1,10212,233905Vi52676,5903,2181.5625,174.525,54.5391,2410.6266,,{2927D808-FC90-4BBC-BAB9-F01275AD4A33},2012-10-22T00:00:00.000Z
48300,8,2012-10-30T00:00:00.000Z,2012-11-11T00:00:00.000Z,2012-11-06T00:00:00.000Z,5,false,SO48300,PO17951181682,10-4020-000637,29971,278,6,549,549,5,15138,65309Vi78298,6070,40.373,3.2298,1.0093,44.6121,,{60BE1152-04EE-4B20-BA9A-C08D5884D661},2012-11-06T00:00:00.000Z
48345,8,2012-10-30T00:00:00.000Z,2012-11-11T00:00:00.000Z,2012-11-06T00:00:00.000Z,5,false,SO48345,PO261145056,10-4020-000647,30106,277,4,630,630,5,7160,96516Vi37174,,4049.6465,394.4739,123.2731,4567.3935,,{3FF512F9-96CE-41A0-A75D-D359370ABC87},2012-11-06T00:00:00.000Z
48743,8,2012-11-30T00:00:00.000Z,2012-12-12T00:00:00.000Z,2012-12-07T00:00:00.000Z,5,false,SO48743,PO1479118674,10-4020-000673,29826,276,1,1101,1101,5,13699,86630Vi70980,,627.768,61.9398,19.3562,709.064,,{631AF5F0-6E7F-450A-B5E5-DDF21F9121D6},2012-12-07T00:00:00.000Z
48798,8,2012-11-30T00:00:00.000Z,2012-12-12T00:00:00.000Z,2012-12-07T00:00:00.000Z,5,true,SO48798,,10-4030-023332,23332,,9,25841,25841,1,4944,1233003Vi25942,6409,2443.35,195.468,61.0838,2699.9018,,{4EC8C39E-EE4B-4956-BDD6-EE8FEDAE552B},2012-12-07T00:00:00.000Z
48972,8,2012-12-21T00:00:00.000Z,2013-01-02T00:00:00.000Z,2012-12-28T00:00:00.000Z,5,true,SO48972,,10-4030-013629,13629,,9,12520,12520,1,16011,334848Vi82795,6640,2049.0982,163.9279,51.2275,2264.2536,,{6F348216-BA6C-4B98-91F3-3A426222FE63},2012-12-28T00:00:00.000Z
49075,8,2012-12-31T00:00:00.000Z,2013-01-12T00:00:00.000Z,2013-01-07T00:00:00.000Z,5,false,SO49075,PO2175149217,10-4020-000137,29541,289,6,467,467,5,13667,66810Vi70824,6752,209.256,20.6466,6.4521,236.3547,,{F69D3013-513C-4BE8-9179-0166A7477F95},2013-01-07T00:00:00.000Z
49076,8,2012-12-31T00:00:00.000Z,2013-01-12T00:00:00.000Z,2013-01-07T00:00:00.000Z,5,false,SO49076,PO2523199507,10-4020-000167,29716,281,4,1015,1015,5,13468,26821Vi69778,,79070.5683,7586.9002,2370.9063,89028.3748,,{20F13650-8692-48E6-AB41-A52540797979},2013-01-07T00:00:00.000Z
49248,8,2013-01-07T00:00:00.000Z,2013-01-19T00:00:00.000Z,2013-01-14T00:00:00.000Z,5,true,SO49248,,10-4030-017766,17766,,7,14451,14451,1,9003,431207Vi46443,,1000.4375,80.035,25.0109,1105.4834,,{99FE8794-7B9D-4EE1-968D-3040B9B8829C},2013-01-14T00:00:00.000Z
49735,8,2013-02-16T00:00:00.000Z,2013-02-28T00:00:00.000Z,2013-02-23T00:00:00.000Z,5,true,SO49735,,10-4030-015569,15569,,1,29792,29792,1,,,,782.99,62.6392,19.5748,865.204,,{84C41E4C-1D78-48CB-BFCF-1D9D8286C085},2013-02-23T00:00:00.000Z
49785,8,2013-02-24T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-03T00:00:00.000Z,5,true,SO49785,,10-4030-014667,14667,,9,28463,28463,1,6316,932897Vi32809,7355,2049.0982,163.9279,51.2275,2264.2536,,{530B33D5-E1EE-4947-BD4F-6A757638CEF3},2013-03-03T00:00:00.000Z
49970,8,2013-03-07T00:00:00.000Z,2013-03-19T00:00:00.000Z,2013-03-14T00:00:00.000Z,5,true,SO49970,,10-4030-015769,15769,,4,16587,16587,1,3862,533547Vi20358,,782.99,62.6392,19.5748,865.204,,{1FBFFA69-BA8A-43F5-BEB1-005EEB1A2EB6},2013-03-14T00:00:00.000Z
50227,8,2013-03-30T00:00:00.000Z,2013-04-11T00:00:00.000Z,2013-04-06T00:00:00.000Z,5,false,SO50227,PO11948114238,10-4020-000564,29505,276,1,1083,1083,5,12823,46198Vi66316,,149.031,14.7044,4.5951,168.3305,,{1B15BEA9-B369-49B6-AFB8-666CB7F4F7E3},2013-04-06T00:00:00.000Z
50328,8,2013-03-30T00:00:00.000Z,2013-04-11T00:00:00.000Z,2013-04-06T00:00:00.000Z,5,true,SO50328,,10-4030-011401,11401,,7,22884,22884,1,7725,1232106Vi39994,,2071.4196,165.7136,51.7855,2288.9187,,{0924A2DC-D4ED-4637-B711-6B8B39AE6773},2013-04-06T00:00:00.000Z
50507,8,2013-04-15T00:00:00.000Z,2013-04-27T00:00:00.000Z,2013-04-22T00:00:00.000Z,5,true,SO50507,,10-4030-027366,27366,,9,25083,25083,1,11565,735359Vi59760,7905,782.99,62.6392,19.5748,865.204,,{0FC38FCE-34DB-4CA5-BDCF-0CB7392419C4},2013-04-22T00:00:00.000Z
50719,8,2013-04-30T00:00:00.000Z,2013-05-12T00:00:00.000Z,2013-05-07T00:00:00.000Z,5,false,SO50719,PO15979147930,10-4020-000349,30110,276,4,1047,1047,5,14133,57770Vi73303,,425.8598,42.0182,13.1307,481.0087,,{A0C7F236-FABB-4B0B-A7B7-D43DAC0A753F},2013-05-07T00:00:00.000Z
50754,8,2013-04-30T00:00:00.000Z,2013-05-12T00:00:00.000Z,2013-05-07T00:00:00.000Z,5,false,SO50754,PO7946158767,10-4020-000438,29531,276,1,1061,1061,5,626,18536Vi3189,,8256.654,793.3592,247.9248,9297.938,,{B6D36B1E-B284-4966-8BA0-C288AE87D7F6},2013-05-07T00:00:00.000Z
50893,8,2013-05-11T00:00:00.000Z,2013-05-23T00:00:00.000Z,2013-05-18T00:00:00.000Z,5,true,SO50893,,10-4030-016028,16028,,9,23739,23739,1,18009,1034702Vi93429,8191,2071.4196,165.7136,51.7855,2288.9187,,{1458A4AE-7225-4192-B9D8-5477CF7561B2},2013-05-18T00:00:00.000Z
51139,8,2013-05-30T00:00:00.000Z,2013-06-11T00:00:00.000Z,2013-06-06T00:00:00.000Z,5,false,SO51139,PO7743143396,10-4020-000275,29623,281,4,1033,1033,5,17308,117626Vi89887,,8109.252,790.3941,246.9981,9146.6442,,{CBC276B8-9DCA-489F-8385-B37655C5E5B4},2013-06-06T00:00:00.000Z
51192,8,2013-05-31T00:00:00.000Z,2013-06-12T00:00:00.000Z,2013-06-07T00:00:00.000Z,5,true,SO51192,,10-4030-011241,11241,,7,11456,11456,1,12125,520272Vi62683,,2329.98,186.3984,58.2495,2574.6279,,{38305799-C8D9-4B4D-8E04-300B884AB2E6},2013-06-07T00:00:00.000Z
51313,8,2013-06-07T00:00:00.000Z,2013-06-19T00:00:00.000Z,2013-06-14T00:00:00.000Z,5,true,SO51313,,10-4030-028203,28203,,9,28313,28313,1,8366,1039092Vi43320,8488,2384.07,190.7256,59.6018,2634.3974,,{5096E39E-06D3-440A-BDA1-26DF91BD8052},2013-06-14T00:00:00.000Z
51514,8,2013-06-20T00:00:00.000Z,2013-07-02T00:00:00.000Z,2013-06-27T00:00:00.000Z,5,true,SO51514,,10-4030-017700,17700,,10,23792,23792,1,6580,119459Vi34206,8636,623.97,49.9176,15.5993,689.4869,,{9CD13B75-11C1-4F9F-98A7-8D32F22729E7},2013-06-27T00:00:00.000Z
51722,8,2013-06-30T00:00:00.000Z,2013-07-12T00:00:00.000Z,2013-07-07T00:00:00.000Z,5,false,SO51722,PO15196144426,10-4020-000258,30094,276,4,1031,1031,5,3059,115783Vi16101,,38335.386,3700.3913,1156.3723,43192.1496,,{338238AB-C0D0-4973-A184-5C42D4B652BB},2013-07-07T00:00:00.000Z
52031,8,2013-07-03T00:00:00.000Z,2013-07-15T00:00:00.000Z,2013-07-10T00:00:00.000Z,5,true,SO52031,,10-4030-019088,19088,,9,21928,21928,1,16438,518858Vi85045,8774,2.29,0.1832,0.0573,2.5305,,{C4FB5C2C-DA81-4EF4-8E5C-E937EEC73534},2013-07-10T00:00:00.000Z
52230,8,2013-07-07T00:00:00.000Z,2013-07-19T00:00:00.000Z,2013-07-14T00:00:00.000Z,5,true,SO52230,,10-4030-024497,24497,,1,12976,12976,1,18405,122417Vi95616,,71.58,5.7264,1.7895,79.0959,,{827CE0A6-BF61-4597-85A7-28D4D2BD2E66},2013-07-14T00:00:00.000Z
52460,8,2013-07-11T00:00:00.000Z,2013-07-23T00:00:00.000Z,2013-07-18T00:00:00.000Z,5,true,SO52460,,10-4030-022275,22275,,4,24249,24249,1,9471,1241479Vi48829,,615.47,49.2376,15.3868,680.0944,,{5DAEA957-C8D9-45F1-BDA8-29563958D47C},2013-07-18T00:00:00.000Z
52773,8,2013-07-17T00:00:00.000Z,2013-07-29T00:00:00.000Z,2013-07-24T00:00:00.000Z,5,true,SO52773,,10-4030-029391,29391,,8,18676,18676,1,1245,642251Vi6322,,574.98,45.9984,14.3745,635.3529,,{A42B7E78-79FF-49E5-A196-F066EE27C5A7},2013-07-24T00:00:00.000Z
52780,8,2013-07-18T00:00:00.000Z,2013-07-30T00:00:00.000Z,2013-07-25T00:00:00.000Z,5,true,SO52780,,10-4030-015217,15217,,9,15572,15572,1,3843,1217240Vi20241,8939,31.27,2.5016,0.7818,34.5534,,{D1FD8764-008E-42A0-A9FD-8C13FE164B47},2013-07-25T00:00:00.000Z
53016,8,2013-07-23T00:00:00.000Z,2013-08-04T00:00:00.000Z,2013-07-30T00:00:00.000Z,5,true,SO53016,,10-4030-018259,18259,,9,17726,17726,1,17910,718902Vi92886,8994,8.99,0.7192,0.2248,9.934,,{B0E52734-0422-4340-8034-A639EB695428},2013-07-30T00:00:00.000Z
53239,8,2013-07-26T00:00:00.000Z,2013-08-07T00:00:00.000Z,2013-08-02T00:00:00.000Z,5,true,SO53239,,10-4030-022334,22334,,1,21731,21731,1,1070,541462Vi5335,,548.98,43.9184,13.7245,606.6229,,{8F1463B6-9D40-41E9-A501-18C788ACCABD},2013-08-02T00:00:00.000Z
53650,8,2013-07-31T00:00:00.000Z,2013-08-12T00:00:00.000Z,2013-08-07T00:00:00.000Z,5,true,SO53650,,10-4030-020666,20666,,4,20381,20381,1,15217,935802Vi78709,,1714.97,137.1976,42.8743,1895.0419,,{4AFA9F07-61BF-42D7-9B0E-74C75611F2EF},2013-08-07T00:00:00.000Z
53652,8,2013-07-31T00:00:00.000Z,2013-08-12T00:00:00.000Z,2013-08-07T00:00:00.000Z,5,true,SO53652,,10-4030-027801,27801,,8,29678,29678,1,,,,777.34,62.1872,19.4335,858.9607,,{03BE6182-BE75-4F63-AC87-A617C38CE62E},2013-08-07T00:00:00.000Z
53660,8,2013-07-31T00:00:00.000Z,2013-08-12T00:00:00.000Z,2013-08-07T00:00:00.000Z,5,true,SO53660,,10-4030-019724,19724,,1,24388,24388,1,16066,941827Vi83068,,1155.48,92.4384,28.887,1276.8054,,{4B76DAC1-A789-47D0-B1F2-8DB1A7FA4848},2013-08-07T00:00:00.000Z
53702,8,2013-08-01T00:00:00.000Z,2013-08-13T00:00:00.000Z,2013-08-08T00:00:00.000Z,5,true,SO53702,,10-4030-014736,14736,,1,25055,25055,1,9487,929847Vi48912,,85.48,6.8384,2.137,94.4554,,{8CD775F3-8376-452A-8E51-E694E6F57F9D},2013-08-08T00:00:00.000Z
53776,8,2013-08-03T00:00:00.000Z,2013-08-15T00:00:00.000Z,2013-08-10T00:00:00.000Z,5,true,SO53776,,10-4030-026424,26424,,9,21036,21036,1,8690,1217717Vi44866,9115,79.47,6.3576,1.9868,87.8144,,{EE5A691C-F703-41F3-9AE6-3764BE73867A},2013-08-10T00:00:00.000Z
53827,8,2013-08-03T00:00:00.000Z,2013-08-15T00:00:00.000Z,2013-08-10T00:00:00.000Z,5,true,SO53827,,10-4030-021769,21769,,4,18092,18092,1,16350,741442Vi84545,,603.49,48.2792,15.0873,666.8565,,{A9FF6444-7D50-43A2-A044-8124FD513569},2013-08-10T00:00:00.000Z
53838,8,2013-08-04T00:00:00.000Z,2013-08-16T00:00:00.000Z,2013-08-11T00:00:00.000Z,5,true,SO53838,,10-4030-011215,11215,,6,16480,16480,1,12716,522758Vi65741,9128,193.98,15.5184,4.8495,214.3479,,{9F591213-01EB-4E2E-9CE5-137139A9C9E0},2013-08-11T00:00:00.000Z
53888,8,2013-08-05T00:00:00.000Z,2013-08-17T00:00:00.000Z,2013-08-12T00:00:00.000Z,5,true,SO53888,,10-4030-022982,22982,,4,21391,21391,1,3647,623273Vi19235,,69.97,5.5976,1.7493,77.3169,,{6727DCE5-52A6-4BFA-B89C-348F007FF7CB},2013-08-12T00:00:00.000Z
54093,8,2013-08-08T00:00:00.000Z,2013-08-20T00:00:00.000Z,2013-08-15T00:00:00.000Z,5,true,SO54093,,10-4030-012104,12104,,4,17128,17128,1,370,137577Vi1856,,2329.98,186.3984,58.2495,2574.6279,,{BC5B9E04-D2F8-40DB-AB1F-B0828F0B3ACC},2013-08-15T00:00:00.000Z
54189,8,2013-08-11T00:00:00.000Z,2013-08-23T00:00:00.000Z,2013-08-18T00:00:00.000Z,5,true,SO54189,,10-4030-011561,11561,,8,22700,22700,1,865,416518Vi4399,,2294.99,183.5992,57.3748,2535.964,,{1562BE4F-A0FA-47F2-9E0B-32415B133AFE},2013-08-18T00:00:00.000Z
54218,8,2013-08-11T00:00:00.000Z,2013-08-23T00:00:00.000Z,2013-08-18T00:00:00.000Z,5,true,SO54218,,10-4030-011262,11262,,6,29638,29638,1,,,9205,103.96,8.3168,2.599,114.8758,,{B5A4B64A-5F20-4969-BCB6-99382681F290},2013-08-18T00:00:00.000Z
54301,8,2013-08-12T00:00:00.000Z,2013-08-24T00:00:00.000Z,2013-08-19T00:00:00.000Z,5,true,SO54301,,10-4030-011238,11238,,10,12420,12420,1,2636,838065Vi13701,9219,1249.84,99.9872,31.246,1381.0732,,{B967D960-74FE-40EB-90E1-DB7C700D5E96},2013-08-19T00:00:00.000Z
54765,8,2013-08-20T00:00:00.000Z,2013-09-01T00:00:00.000Z,2013-08-27T00:00:00.000Z,5,true,SO54765,,10-4030-019725,19725,,4,17381,17381,1,13548,841828Vi70212,,1179.97,94.3976,29.4993,1303.8669,,{674B663B-8E52-4EB2-9328-B29528288688},2013-08-27T00:00:00.000Z
54860,8,2013-08-22T00:00:00.000Z,2013-09-03T00:00:00.000Z,2013-08-29T00:00:00.000Z,5,true,SO54860,,10-4030-013430,13430,,4,22731,22731,1,13447,929777Vi69647,,30.97,2.4776,0.7743,34.2219,,{71F85671-A800-441F-9BB3-B2FDB0288AA6},2013-08-29T00:00:00.000Z
55337,8,2013-08-30T00:00:00.000Z,2013-09-11T00:00:00.000Z,2013-09-06T00:00:00.000Z,5,true,SO55337,,10-4030-011758,11758,,9,22560,22560,1,6019,718680Vi31306,9412,24.49,1.9592,0.6123,27.0615,,{3A82F5C9-A70B-407B-B21D-F44E03A340FC},2013-09-06T00:00:00.000Z
55819,8,2013-09-07T00:00:00.000Z,2013-09-19T00:00:00.000Z,2013-09-14T00:00:00.000Z,5,true,SO55819,,10-4030-015216,15216,,9,22925,22925,1,7339,918441Vi38068,9500,74.46,5.9568,1.8615,82.2783,,{9AAED5AB-2BEA-424F-9309-3D01FAE36FB7},2013-09-14T00:00:00.000Z
55930,8,2013-09-09T00:00:00.000Z,2013-09-21T00:00:00.000Z,2013-09-16T00:00:00.000Z,5,true,SO55930,,10-4030-019572,19572,,9,17933,17933,1,9122,1217462Vi47069,9522,23.78,1.9024,0.5945,26.2769,,{57C55CCD-4F0A-40BE-86B2-6BAF7483C056},2013-09-16T00:00:00.000Z
56043,8,2013-09-11T00:00:00.000Z,2013-09-23T00:00:00.000Z,2013-09-18T00:00:00.000Z,5,true,SO56043,,10-4030-020438,20438,,4,25824,25824,1,4567,123768Vi23941,,69.97,5.5976,1.7493,77.3169,,{95F096CF-5ED5-4745-A0B7-787365446306},2013-09-18T00:00:00.000Z
56067,8,2013-09-11T00:00:00.000Z,2013-09-23T00:00:00.000Z,2013-09-18T00:00:00.000Z,5,true,SO56067,,10-4030-015625,15625,,8,23680,23680,1,6847,1043021Vi35688,,2384.07,190.7256,59.6018,2634.3974,,{0C1AECB8-E8BA-433B-861F-FECB9BE1D614},2013-09-18T00:00:00.000Z
56147,8,2013-09-13T00:00:00.000Z,2013-09-25T00:00:00.000Z,2013-09-20T00:00:00.000Z,5,true,SO56147,,10-4030-011331,11331,,6,21596,21596,1,14162,722497Vi73456,9568,27.28,2.1824,0.682,30.1444,,{87B1F9CA-68A2-47D0-B416-EE7C894DC711},2013-09-20T00:00:00.000Z
56432,8,2013-09-19T00:00:00.000Z,2013-10-01T00:00:00.000Z,2013-09-26T00:00:00.000Z,5,true,SO56432,,10-4030-015147,15147,,9,26788,26788,1,1830,217181Vi9479,9632,37.97,3.0376,0.9493,41.9569,,{86440E01-AB74-43C9-B875-56F9B63F9E0C},2013-09-26T00:00:00.000Z
56488,8,2013-09-20T00:00:00.000Z,2013-10-02T00:00:00.000Z,2013-09-27T00:00:00.000Z,5,true,SO56488,,10-4030-011142,11142,,6,22812,22812,1,3510,1116918Vi18457,9645,59.48,4.7584,1.487,65.7254,,{6CAF9616-E237-4C70-922F-A64710CF723A},2013-09-27T00:00:00.000Z
56512,8,2013-09-20T00:00:00.000Z,2013-10-02T00:00:00.000Z,2013-09-27T00:00:00.000Z,5,true,SO56512,,10-4030-014492,14492,,1,15647,15647,1,13439,926248Vi69617,,7.28,0.5824,0.182,8.0444,,{F2BE19B3-D8F3-440D-844F-88C55CFE280F},2013-09-27T00:00:00.000Z
56651,8,2013-09-23T00:00:00.000Z,2013-10-05T00:00:00.000Z,2013-09-30T00:00:00.000Z,5,true,SO56651,,10-4030-011658,11658,,4,25561,25561,1,18338,520637Vi95238,,62.98,5.0384,1.5745,69.5929,,{D7441453-ACF8-46DF-AAD4-BFE9EC3DB936},2013-09-30T00:00:00.000Z
56812,8,2013-09-26T00:00:00.000Z,2013-10-08T00:00:00.000Z,2013-10-03T00:00:00.000Z,5,true,SO56812,,10-4030-022367,22367,,4,28977,28977,1,9685,1123395Vi49903,,69.97,5.5976,1.7493,77.3169,,{42CF2087-21AE-43E4-9B3D-29D50F10EDFE},2013-10-03T00:00:00.000Z
56972,8,2013-09-29T00:00:00.000Z,2013-10-11T00:00:00.000Z,2013-10-06T00:00:00.000Z,5,true,SO56972,,10-4030-017119,17119,,6,20300,20300,1,2745,422713Vi14287,9744,114.96,9.1968,2.874,127.0308,,{970BE10C-64A1-475D-9439-892EBF18A4C0},2013-10-06T00:00:00.000Z
57058,8,2013-09-30T00:00:00.000Z,2013-10-12T00:00:00.000Z,2013-10-07T00:00:00.000Z,5,false,SO57058,PO13108114535,10-4020-000103,30073,287,7,680,680,5,5804,66083Vi30290,,21595.368,2075.3956,648.5611,24319.3247,,{2C787183-D9B9-4ECA-9354-5C5255E61518},2013-10-07T00:00:00.000Z
57435,8,2013-10-04T00:00:00.000Z,2013-10-16T00:00:00.000Z,2013-10-11T00:00:00.000Z,5,true,SO57435,,10-4030-021106,21106,,10,29720,29720,1,,,9802,1754.98,140.3984,43.8745,1939.2529,,{42E82066-372B-49A2-8BFD-39732BD14FD8},2013-10-11T00:00:00.000Z
57534,8,2013-10-06T00:00:00.000Z,2013-10-18T00:00:00.000Z,2013-10-13T00:00:00.000Z,5,true,SO57534,,10-4030-013411,13411,,10,15399,15399,1,2985,316272Vi15652,9824,2354.98,188.3984,58.8745,2602.2529,,{FEFCF5F4-A3DB-424F-8DE5-0B8984CA84A0},2013-10-13T00:00:00.000Z
57753,8,2013-10-10T00:00:00.000Z,2013-10-22T00:00:00.000Z,2013-10-17T00:00:00.000Z,5,true,SO57753,,10-4030-015128,15128,,9,16168,16168,1,3294,618596Vi17325,9863,49.99,3.9992,1.2498,55.239,,{DE3E99EB-9E64-46B1-AC28-28F83E0D147C},2013-10-17T00:00:00.000Z
57807,8,2013-10-11T00:00:00.000Z,2013-10-23T00:00:00.000Z,2013-10-18T00:00:00.000Z,5,true,SO57807,,10-4030-019648,19648,,6,20732,20732,1,1024,721734Vi5108,9876,7.28,0.5824,0.182,8.0444,,{79FED912-A922-4786-9970-052B5E1701BE},2013-10-18T00:00:00.000Z
